Sentence length: 5
[2019-04-28 00:40] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3168.22, Accuracy = 0.13, Loss = 2.303
[2019-04-28 01:12] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 7666.63, Accuracy = 1.00, Loss = 0.003
[2019-04-28 01:12] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 7613.46, Accuracy = 0.66, Loss = 1.081
[2019-04-28 01:12] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 7646.21, Accuracy = 0.88, Loss = 0.482
[2019-04-28 01:12] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 7680.34, Accuracy = 1.00, Loss = 0.001
[2019-04-28 01:12] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 7516.57, Accuracy = 0.20, Loss = 7.560
[2019-04-28 01:12] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 7625.90, Accuracy = 1.00, Loss = 0.002
[2019-04-28 01:12] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 7639.68, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:12] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 7651.55, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:12] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 7640.99, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:12] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 7546.26, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:12] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 7659.30, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:12] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 7611.84, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:12] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 7658.86, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:12] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 7554.33, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:12] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 7541.91, Accuracy = 0.19, Loss = 1.983
[2019-04-28 01:12] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 7565.82, Accuracy = 0.62, Loss = 0.774
[2019-04-28 01:12] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 7573.51, Accuracy = 0.74, Loss = 0.675
[2019-04-28 01:12] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 7542.23, Accuracy = 0.94, Loss = 0.200
[2019-04-28 01:12] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 7533.76, Accuracy = 0.92, Loss = 0.148
[2019-04-28 01:12] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 7554.75, Accuracy = 0.48, Loss = 2.373
[2019-04-28 01:12] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 7570.73, Accuracy = 0.98, Loss = 0.091
[2019-04-28 01:12] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 7536.93, Accuracy = 0.98, Loss = 0.039
[2019-04-28 01:12] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 7588.93, Accuracy = 0.91, Loss = 0.358
[2019-04-28 01:12] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 7606.99, Accuracy = 1.00, Loss = 0.002
[2019-04-28 01:12] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 7577.68, Accuracy = 1.00, Loss = 0.001
[2019-04-28 01:13] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 7560.28, Accuracy = 0.84, Loss = 0.352
[2019-04-28 01:13] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 7606.56, Accuracy = 1.00, Loss = 0.002
[2019-04-28 01:13] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 7504.49, Accuracy = 1.00, Loss = 0.002
[2019-04-28 01:13] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 7598.16, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 7598.70, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 7576.50, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 7606.99, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 7592.04, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 7570.31, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 7596.33, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 7591.82, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 7611.09, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 7542.55, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 7547.42, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 7611.30, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 7558.90, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 7538.31, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 7525.21, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:13] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 7558.26, Accuracy = 0.60, Loss = 1.012
[2019-04-28 01:13] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 7557.52, Accuracy = 0.81, Loss = 0.416
[2019-04-28 01:13] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 7511.84, Accuracy = 0.89, Loss = 0.225
[2019-04-28 01:13] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 7515.41, Accuracy = 0.97, Loss = 0.077
[2019-04-28 01:13] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 7495.27, Accuracy = 1.00, Loss = 0.003
[2019-04-28 01:13] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 7514.46, Accuracy = 1.00, Loss = 0.001
[2019-04-28 01:14] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 7502.07, Accuracy = 1.00, Loss = 0.001
[2019-04-28 01:14] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 7473.36, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 7488.26, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 7579.50, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 7562.95, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 7580.67, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 7577.57, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 7497.05, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 7490.14, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 7474.08, Accuracy = 1.00, Loss = 0.000
[2019-04-28 01:14] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 7462.97, Accuracy = 0.59, Loss = 1.292
[2019-04-28 01:14] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 7466.91, Accuracy = 0.55, Loss = 0.900
[2019-04-28 01:14] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 7476.06, Accuracy = 0.62, Loss = 0.731
[2019-04-28 01:14] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 7464.11, Accuracy = 0.61, Loss = 0.790
[2019-04-28 01:14] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 7487.95, Accuracy = 0.64, Loss = 0.743
[2019-04-28 01:14] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 7514.25, Accuracy = 0.62, Loss = 0.669
[2019-04-28 01:14] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 7453.75, Accuracy = 0.57, Loss = 0.847
[2019-04-28 01:14] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 7430.74, Accuracy = 0.52, Loss = 0.982
[2019-04-28 01:14] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 7407.16, Accuracy = 0.55, Loss = 1.793
[2019-04-28 01:14] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 7390.13, Accuracy = 0.87, Loss = 0.356
[2019-04-28 01:14] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 7423.85, Accuracy = 0.78, Loss = 0.992
[2019-04-28 01:14] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 7394.10, Accuracy = 0.98, Loss = 0.073
Done training.
Sentence length: 15
[2019-04-28 01:14] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 7193.38, Accuracy = 0.05, Loss = 2.303
[2019-04-28 01:14] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 7232.63, Accuracy = 0.25, Loss = 1.769
[2019-04-28 01:14] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 7303.67, Accuracy = 0.33, Loss = 1.580
[2019-04-28 01:14] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 7294.64, Accuracy = 0.38, Loss = 1.291
[2019-04-28 01:15] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 7288.50, Accuracy = 0.37, Loss = 1.227
[2019-04-28 01:15] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 7298.51, Accuracy = 0.46, Loss = 1.143
[2019-04-28 01:15] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 7280.30, Accuracy = 0.42, Loss = 1.073
[2019-04-28 01:15] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 7205.74, Accuracy = 0.66, Loss = 0.780
[2019-04-28 01:15] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 7214.07, Accuracy = 0.80, Loss = 0.608
[2019-04-28 01:15] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 7292.26, Accuracy = 0.69, Loss = 0.830
[2019-04-28 01:15] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 7279.61, Accuracy = 0.58, Loss = 0.763
[2019-04-28 01:15] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 7291.96, Accuracy = 0.88, Loss = 0.380
[2019-04-28 01:15] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 7341.02, Accuracy = 0.86, Loss = 0.438
[2019-04-28 01:15] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 7233.80, Accuracy = 0.78, Loss = 0.449
[2019-04-28 01:15] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 7229.51, Accuracy = 0.79, Loss = 0.609
[2019-04-28 01:15] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 7297.91, Accuracy = 0.85, Loss = 0.555
[2019-04-28 01:15] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 7310.83, Accuracy = 0.88, Loss = 0.508
[2019-04-28 01:15] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 7198.30, Accuracy = 0.71, Loss = 0.546
[2019-04-28 01:15] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 7295.04, Accuracy = 0.82, Loss = 0.514
[2019-04-28 01:15] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 7317.01, Accuracy = 0.80, Loss = 0.465
[2019-04-28 01:15] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 7294.44, Accuracy = 0.69, Loss = 0.803
[2019-04-28 01:15] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 7294.34, Accuracy = 0.65, Loss = 0.757
[2019-04-28 01:15] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 7324.90, Accuracy = 0.62, Loss = 0.795
[2019-04-28 01:15] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 7293.75, Accuracy = 0.80, Loss = 0.482
[2019-04-28 01:15] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 7293.25, Accuracy = 0.91, Loss = 0.274
[2019-04-28 01:15] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 7208.26, Accuracy = 0.85, Loss = 0.403
[2019-04-28 01:15] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 7223.87, Accuracy = 0.86, Loss = 0.391
[2019-04-28 01:15] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 7242.39, Accuracy = 0.87, Loss = 0.429
[2019-04-28 01:16] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 7232.14, Accuracy = 0.95, Loss = 0.186
[2019-04-28 01:16] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 7243.46, Accuracy = 0.88, Loss = 0.292
[2019-04-28 01:16] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 7171.19, Accuracy = 0.83, Loss = 0.437
[2019-04-28 01:16] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 7244.34, Accuracy = 0.99, Loss = 0.173
[2019-04-28 01:16] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 7216.88, Accuracy = 0.84, Loss = 0.524
[2019-04-28 01:16] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 7278.13, Accuracy = 0.66, Loss = 0.764
[2019-04-28 01:16] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 7304.47, Accuracy = 0.93, Loss = 0.166
[2019-04-28 01:16] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 7323.40, Accuracy = 0.91, Loss = 0.238
[2019-04-28 01:16] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 7304.27, Accuracy = 0.77, Loss = 0.495
[2019-04-28 01:16] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 7291.67, Accuracy = 0.81, Loss = 0.528
[2019-04-28 01:16] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 7315.31, Accuracy = 0.88, Loss = 0.360
[2019-04-28 01:16] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 7224.84, Accuracy = 0.49, Loss = 1.042
[2019-04-28 01:16] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 7249.82, Accuracy = 0.66, Loss = 0.693
[2019-04-28 01:16] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 7288.50, Accuracy = 0.65, Loss = 0.815
[2019-04-28 01:16] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 7238.68, Accuracy = 0.85, Loss = 0.465
[2019-04-28 01:16] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 7212.13, Accuracy = 0.75, Loss = 0.471
[2019-04-28 01:16] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 7243.66, Accuracy = 0.94, Loss = 0.198
[2019-04-28 01:16] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 7268.08, Accuracy = 1.00, Loss = 0.062
[2019-04-28 01:16] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 7229.61, Accuracy = 1.00, Loss = 0.032
[2019-04-28 01:16] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 7226.30, Accuracy = 1.00, Loss = 0.014
[2019-04-28 01:16] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 7260.21, Accuracy = 1.00, Loss = 0.006
[2019-04-28 01:16] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 7236.72, Accuracy = 0.99, Loss = 0.021
[2019-04-28 01:16] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 7111.34, Accuracy = 0.91, Loss = 0.094
[2019-04-28 01:16] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 7246.98, Accuracy = 1.00, Loss = 0.013
[2019-04-28 01:17] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 7223.87, Accuracy = 1.00, Loss = 0.005
[2019-04-28 01:17] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 7202.45, Accuracy = 1.00, Loss = 0.002
[2019-04-28 01:17] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 7208.55, Accuracy = 0.11, Loss = 6.517
[2019-04-28 01:17] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 7244.83, Accuracy = 0.62, Loss = 0.812
[2019-04-28 01:17] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 7173.29, Accuracy = 0.39, Loss = 2.371
[2019-04-28 01:17] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 7252.86, Accuracy = 0.70, Loss = 0.522
[2019-04-28 01:17] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 7261.00, Accuracy = 0.85, Loss = 0.362
[2019-04-28 01:17] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 7181.45, Accuracy = 0.70, Loss = 0.558
[2019-04-28 01:17] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 7234.77, Accuracy = 0.86, Loss = 0.275
[2019-04-28 01:17] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 7248.74, Accuracy = 0.82, Loss = 0.281
[2019-04-28 01:17] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 7276.05, Accuracy = 0.78, Loss = 0.338
[2019-04-28 01:17] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 7233.70, Accuracy = 0.43, Loss = 1.365
[2019-04-28 01:17] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 7217.66, Accuracy = 0.67, Loss = 0.515
[2019-04-28 01:17] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 7160.76, Accuracy = 0.66, Loss = 0.636
[2019-04-28 01:17] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 7237.51, Accuracy = 0.78, Loss = 0.543
[2019-04-28 01:17] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 7174.83, Accuracy = 0.95, Loss = 0.123
[2019-04-28 01:17] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 7224.36, Accuracy = 0.64, Loss = 1.110
[2019-04-28 01:17] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 7250.11, Accuracy = 0.88, Loss = 0.160
[2019-04-28 01:17] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 7209.03, Accuracy = 0.91, Loss = 0.139
[2019-04-28 01:17] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 7184.81, Accuracy = 0.88, Loss = 0.124
[2019-04-28 01:17] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 7166.69, Accuracy = 0.86, Loss = 0.149
[2019-04-28 01:17] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 7188.57, Accuracy = 0.30, Loss = 2.923
[2019-04-28 01:17] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 7202.26, Accuracy = 0.33, Loss = 1.525
[2019-04-28 01:17] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 7209.42, Accuracy = 0.41, Loss = 1.424
[2019-04-28 01:18] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 7226.79, Accuracy = 0.30, Loss = 1.493
[2019-04-28 01:18] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 7187.89, Accuracy = 0.31, Loss = 1.516
[2019-04-28 01:18] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 7142.66, Accuracy = 0.30, Loss = 1.555
[2019-04-28 01:18] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 7189.14, Accuracy = 0.30, Loss = 1.520
[2019-04-28 01:18] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 7186.06, Accuracy = 0.31, Loss = 1.530
[2019-04-28 01:18] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 7146.27, Accuracy = 0.23, Loss = 1.601
[2019-04-28 01:18] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 7103.44, Accuracy = 0.31, Loss = 1.639
[2019-04-28 01:18] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 7137.25, Accuracy = 0.39, Loss = 1.380
[2019-04-28 01:18] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 7212.42, Accuracy = 0.38, Loss = 1.447
[2019-04-28 01:18] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 7181.07, Accuracy = 0.34, Loss = 1.498
[2019-04-28 01:18] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 7191.55, Accuracy = 0.38, Loss = 1.497
[2019-04-28 01:18] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 7141.90, Accuracy = 0.30, Loss = 1.365
[2019-04-28 01:18] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 7125.60, Accuracy = 0.29, Loss = 1.377
[2019-04-28 01:18] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 7114.64, Accuracy = 0.26, Loss = 1.416
[2019-04-28 01:18] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 7142.57, Accuracy = 0.38, Loss = 1.325
[2019-04-28 01:18] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 7141.24, Accuracy = 0.37, Loss = 1.641
[2019-04-28 01:18] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 7130.99, Accuracy = 0.27, Loss = 1.735
[2019-04-28 01:18] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 7127.20, Accuracy = 0.28, Loss = 1.701
[2019-04-28 01:18] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 7141.33, Accuracy = 0.38, Loss = 1.568
[2019-04-28 01:18] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 7117.38, Accuracy = 0.30, Loss = 1.634
[2019-04-28 01:18] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 7110.31, Accuracy = 0.27, Loss = 1.693
[2019-04-28 01:18] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 7108.80, Accuracy = 0.39, Loss = 1.475
[2019-04-28 01:18] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 7090.68, Accuracy = 0.32, Loss = 1.653
[2019-04-28 01:18] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 6677.91, Accuracy = 0.22, Loss = 4.264
[2019-04-28 01:19] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 7050.08, Accuracy = 0.34, Loss = 1.399
Done training.
Sentence length: 16
[2019-04-28 01:19] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 6825.64, Accuracy = 0.08, Loss = 2.303
[2019-04-28 01:19] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 6898.26, Accuracy = 0.22, Loss = 1.919
[2019-04-28 01:19] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6909.98, Accuracy = 0.20, Loss = 1.714
[2019-04-28 01:19] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 6876.35, Accuracy = 0.22, Loss = 1.496
[2019-04-28 01:19] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 6813.51, Accuracy = 0.41, Loss = 1.250
[2019-04-28 01:19] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 6814.38, Accuracy = 0.40, Loss = 1.312
[2019-04-28 01:19] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6844.09, Accuracy = 0.44, Loss = 1.090
[2019-04-28 01:19] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6909.98, Accuracy = 0.49, Loss = 0.921
[2019-04-28 01:19] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 6899.15, Accuracy = 0.64, Loss = 0.922
[2019-04-28 01:19] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 6906.60, Accuracy = 0.73, Loss = 0.735
[2019-04-28 01:19] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 6904.29, Accuracy = 0.22, Loss = 1.785
[2019-04-28 01:19] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 6923.70, Accuracy = 0.63, Loss = 0.711
[2019-04-28 01:19] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 6830.77, Accuracy = 0.75, Loss = 0.495
[2019-04-28 01:19] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 6792.82, Accuracy = 0.70, Loss = 0.625
[2019-04-28 01:19] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 6827.29, Accuracy = 0.79, Loss = 0.427
[2019-04-28 01:19] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 6822.26, Accuracy = 0.59, Loss = 0.961
[2019-04-28 01:19] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 6885.17, Accuracy = 0.56, Loss = 0.890
[2019-04-28 01:19] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 6842.69, Accuracy = 0.83, Loss = 0.419
[2019-04-28 01:19] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 6823.30, Accuracy = 0.49, Loss = 1.427
[2019-04-28 01:19] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 6757.00, Accuracy = 0.60, Loss = 1.024
[2019-04-28 01:19] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 6746.64, Accuracy = 0.75, Loss = 0.680
[2019-04-28 01:19] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 6875.56, Accuracy = 0.53, Loss = 1.509
[2019-04-28 01:20] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 6833.55, Accuracy = 0.80, Loss = 0.438
[2019-04-28 01:20] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 6881.02, Accuracy = 0.95, Loss = 0.215
[2019-04-28 01:20] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 6850.29, Accuracy = 0.69, Loss = 0.662
[2019-04-28 01:20] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 6950.69, Accuracy = 0.99, Loss = 0.116
[2019-04-28 01:20] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 6867.73, Accuracy = 0.70, Loss = 0.568
[2019-04-28 01:20] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 6836.68, Accuracy = 0.80, Loss = 0.486
[2019-04-28 01:20] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 6890.12, Accuracy = 0.61, Loss = 0.825
[2019-04-28 01:20] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 6892.68, Accuracy = 0.55, Loss = 0.930
[2019-04-28 01:20] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 6850.81, Accuracy = 0.83, Loss = 0.343
[2019-04-28 01:20] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 6797.21, Accuracy = 0.75, Loss = 0.481
[2019-04-28 01:20] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 6919.96, Accuracy = 0.91, Loss = 0.196
[2019-04-28 01:20] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 6794.20, Accuracy = 0.98, Loss = 0.164
[2019-04-28 01:20] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 6852.30, Accuracy = 0.94, Loss = 0.178
[2019-04-28 01:20] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 6781.50, Accuracy = 0.97, Loss = 0.191
[2019-04-28 01:20] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 6772.17, Accuracy = 0.78, Loss = 0.607
[2019-04-28 01:20] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 6760.92, Accuracy = 0.91, Loss = 0.269
