Sentence length: 5
[2019-04-30 15:39] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 906.75, Accuracy = 0.08, Loss = 2.303
[2019-04-30 19:55] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 859.52, Accuracy = 0.10, Loss = 2.302
[2019-04-30 19:55] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 858.70, Accuracy = 0.07, Loss = 2.304
[2019-04-30 19:56] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 830.01, Accuracy = 0.08, Loss = 2.302
[2019-04-30 19:56] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 859.86, Accuracy = 0.09, Loss = 2.302
[2019-04-30 19:56] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 857.56, Accuracy = 0.06, Loss = 2.303
[2019-04-30 19:57] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 859.89, Accuracy = 0.07, Loss = 2.304
[2019-04-30 19:57] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 858.62, Accuracy = 0.07, Loss = 2.303
[2019-04-30 19:57] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 858.09, Accuracy = 0.06, Loss = 2.304
[2019-04-30 19:57] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 859.64, Accuracy = 0.09, Loss = 2.304
[2019-04-30 19:58] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 858.38, Accuracy = 0.11, Loss = 2.302
[2019-04-30 19:58] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 859.26, Accuracy = 0.08, Loss = 2.304
[2019-04-30 19:58] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 859.33, Accuracy = 0.13, Loss = 2.304
[2019-04-30 19:58] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 858.14, Accuracy = 0.11, Loss = 2.303
[2019-04-30 19:59] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 858.28, Accuracy = 0.09, Loss = 2.302
[2019-04-30 19:59] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 859.39, Accuracy = 0.16, Loss = 2.302
[2019-04-30 19:59] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 859.01, Accuracy = 0.13, Loss = 2.302
[2019-04-30 20:00] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 859.23, Accuracy = 0.07, Loss = 2.305
[2019-04-30 20:00] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 860.23, Accuracy = 0.10, Loss = 2.302
[2019-04-30 20:00] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 859.50, Accuracy = 0.11, Loss = 2.302
[2019-04-30 20:00] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 858.77, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:01] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 859.14, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:01] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 858.02, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:01] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 858.18, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:01] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 857.51, Accuracy = 0.05, Loss = 2.305
[2019-04-30 20:02] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 859.46, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:02] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 856.60, Accuracy = 0.19, Loss = 2.300
[2019-04-30 20:02] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 860.03, Accuracy = 0.13, Loss = 2.301
[2019-04-30 20:03] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 856.65, Accuracy = 0.11, Loss = 2.302
[2019-04-30 20:03] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 858.90, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:03] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 857.96, Accuracy = 0.16, Loss = 2.300
[2019-04-30 20:03] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 858.37, Accuracy = 0.08, Loss = 2.303
[2019-04-30 20:04] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 857.63, Accuracy = 0.08, Loss = 2.304
[2019-04-30 20:04] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 858.84, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:04] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 858.90, Accuracy = 0.07, Loss = 2.304
[2019-04-30 20:04] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 856.52, Accuracy = 0.15, Loss = 2.302
[2019-04-30 20:05] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 855.85, Accuracy = 0.09, Loss = 2.302
[2019-04-30 20:05] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 858.13, Accuracy = 0.06, Loss = 2.305
[2019-04-30 20:05] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 859.08, Accuracy = 0.08, Loss = 2.302
[2019-04-30 20:06] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 859.82, Accuracy = 0.08, Loss = 2.304
[2019-04-30 20:06] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 858.34, Accuracy = 0.12, Loss = 2.304
[2019-04-30 20:06] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 857.74, Accuracy = 0.08, Loss = 2.304
[2019-04-30 20:06] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 859.32, Accuracy = 0.10, Loss = 2.303
[2019-04-30 20:07] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 859.59, Accuracy = 0.11, Loss = 2.301
[2019-04-30 20:07] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 857.63, Accuracy = 0.08, Loss = 2.304
[2019-04-30 20:07] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 858.63, Accuracy = 0.13, Loss = 2.302
[2019-04-30 20:07] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 859.26, Accuracy = 0.12, Loss = 2.301
[2019-04-30 20:08] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 859.77, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:08] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 858.90, Accuracy = 0.18, Loss = 2.302
[2019-04-30 20:08] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 859.02, Accuracy = 0.11, Loss = 2.302
[2019-04-30 20:08] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 858.09, Accuracy = 0.15, Loss = 2.301
[2019-04-30 20:09] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 858.47, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:09] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 859.24, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:09] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 858.43, Accuracy = 0.14, Loss = 2.302
[2019-04-30 20:10] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 858.89, Accuracy = 0.10, Loss = 2.303
[2019-04-30 20:10] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 858.76, Accuracy = 0.14, Loss = 2.301
[2019-04-30 20:10] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 857.77, Accuracy = 0.12, Loss = 2.301
[2019-04-30 20:10] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 857.44, Accuracy = 0.08, Loss = 2.302
[2019-04-30 20:11] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 858.63, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:11] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 858.16, Accuracy = 0.14, Loss = 2.301
[2019-04-30 20:11] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 859.31, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:11] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 859.36, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:12] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 859.22, Accuracy = 0.08, Loss = 2.303
[2019-04-30 20:12] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 858.83, Accuracy = 0.13, Loss = 2.302
[2019-04-30 20:12] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 859.69, Accuracy = 0.07, Loss = 2.304
[2019-04-30 20:13] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 857.37, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:13] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 858.85, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:13] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 856.74, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:13] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 857.73, Accuracy = 0.11, Loss = 2.304
[2019-04-30 20:14] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 857.99, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:14] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 859.68, Accuracy = 0.10, Loss = 2.303
[2019-04-30 20:14] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 857.99, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:14] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 858.53, Accuracy = 0.16, Loss = 2.302
[2019-04-30 20:15] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 859.76, Accuracy = 0.10, Loss = 2.304
[2019-04-30 20:15] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 858.84, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:15] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 859.10, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:16] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 853.93, Accuracy = 0.08, Loss = 2.304
[2019-04-30 20:16] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 857.65, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:16] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 858.53, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:16] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 858.78, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:17] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 856.20, Accuracy = 0.09, Loss = 2.301
[2019-04-30 20:17] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 853.65, Accuracy = 0.14, Loss = 2.303
[2019-04-30 20:17] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 852.20, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:17] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 850.62, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:18] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 848.12, Accuracy = 0.12, Loss = 2.301
[2019-04-30 20:18] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 848.44, Accuracy = 0.11, Loss = 2.303
[2019-04-30 20:18] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 847.92, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:19] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 851.54, Accuracy = 0.16, Loss = 2.299
[2019-04-30 20:19] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 852.23, Accuracy = 0.12, Loss = 2.301
Done training.
Sentence length: 26
[2019-04-30 20:19] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 826.18, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:19] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 826.62, Accuracy = 0.05, Loss = 2.303
[2019-04-30 20:19] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 825.33, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:20] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 824.55, Accuracy = 0.06, Loss = 2.306
[2019-04-30 20:20] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 825.72, Accuracy = 0.06, Loss = 2.306
[2019-04-30 20:20] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 826.73, Accuracy = 0.05, Loss = 2.302
[2019-04-30 20:21] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 824.51, Accuracy = 0.05, Loss = 2.302
[2019-04-30 20:21] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 826.52, Accuracy = 0.12, Loss = 2.300
[2019-04-30 20:21] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 825.58, Accuracy = 0.09, Loss = 2.306
[2019-04-30 20:21] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 824.35, Accuracy = 0.13, Loss = 2.301
[2019-04-30 20:22] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 825.57, Accuracy = 0.14, Loss = 2.301
[2019-04-30 20:22] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 826.53, Accuracy = 0.11, Loss = 2.302
[2019-04-30 20:22] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 826.60, Accuracy = 0.14, Loss = 2.303
[2019-04-30 20:23] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 826.28, Accuracy = 0.14, Loss = 2.302
[2019-04-30 20:23] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 825.75, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:23] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 826.35, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:23] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 827.20, Accuracy = 0.10, Loss = 2.303
[2019-04-30 20:24] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 826.72, Accuracy = 0.05, Loss = 2.305
[2019-04-30 20:24] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 824.34, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:24] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 826.67, Accuracy = 0.05, Loss = 2.305
[2019-04-30 20:25] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 827.24, Accuracy = 0.06, Loss = 2.303
[2019-04-30 20:25] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 826.05, Accuracy = 0.15, Loss = 2.300
[2019-04-30 20:25] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 826.05, Accuracy = 0.12, Loss = 2.304
[2019-04-30 20:25] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 644.33, Accuracy = 0.13, Loss = 2.302
[2019-04-30 20:26] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 825.72, Accuracy = 0.03, Loss = 2.304
[2019-04-30 20:26] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 823.05, Accuracy = 0.11, Loss = 2.303
[2019-04-30 20:26] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 825.97, Accuracy = 0.10, Loss = 2.302
[2019-04-30 20:26] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 826.32, Accuracy = 0.16, Loss = 2.301
[2019-04-30 20:27] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 826.60, Accuracy = 0.09, Loss = 2.301
[2019-04-30 20:27] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 826.38, Accuracy = 0.16, Loss = 2.301
[2019-04-30 20:27] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 824.55, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:28] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 825.34, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:28] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 825.03, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:28] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 824.88, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:28] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 824.92, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:29] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 825.33, Accuracy = 0.10, Loss = 2.302
[2019-04-30 20:29] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 826.48, Accuracy = 0.10, Loss = 2.302
[2019-04-30 20:29] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 825.33, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:30] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 825.81, Accuracy = 0.13, Loss = 2.302
[2019-04-30 20:30] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 825.99, Accuracy = 0.09, Loss = 2.302
[2019-04-30 20:30] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 824.32, Accuracy = 0.07, Loss = 2.304
[2019-04-30 20:30] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 823.42, Accuracy = 0.12, Loss = 2.301
[2019-04-30 20:31] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 823.45, Accuracy = 0.11, Loss = 2.303
[2019-04-30 20:31] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 825.26, Accuracy = 0.13, Loss = 2.301
[2019-04-30 20:31] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 825.33, Accuracy = 0.06, Loss = 2.305
[2019-04-30 20:32] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 825.48, Accuracy = 0.12, Loss = 2.301
[2019-04-30 20:32] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 823.46, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:32] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 826.61, Accuracy = 0.07, Loss = 2.305
[2019-04-30 20:32] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 825.52, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:33] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 825.66, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:33] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 821.70, Accuracy = 0.07, Loss = 2.304
[2019-04-30 20:33] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 824.21, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:34] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 824.77, Accuracy = 0.07, Loss = 2.302
[2019-04-30 20:34] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 824.49, Accuracy = 0.06, Loss = 2.303
[2019-04-30 20:34] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 825.95, Accuracy = 0.08, Loss = 2.304
[2019-04-30 20:34] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 824.32, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:35] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 821.35, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:35] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 825.34, Accuracy = 0.07, Loss = 2.302
[2019-04-30 20:35] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 820.68, Accuracy = 0.10, Loss = 2.302
[2019-04-30 20:36] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 824.58, Accuracy = 0.11, Loss = 2.302
[2019-04-30 20:36] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 826.69, Accuracy = 0.06, Loss = 2.303
[2019-04-30 20:36] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 823.98, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:36] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 826.14, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:37] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 825.09, Accuracy = 0.11, Loss = 2.302
[2019-04-30 20:37] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 813.47, Accuracy = 0.07, Loss = 2.304
[2019-04-30 20:37] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 825.31, Accuracy = 0.11, Loss = 2.304
[2019-04-30 20:38] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 826.55, Accuracy = 0.12, Loss = 2.304
[2019-04-30 20:38] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 822.96, Accuracy = 0.08, Loss = 2.303
[2019-04-30 20:38] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 824.76, Accuracy = 0.09, Loss = 2.305
[2019-04-30 20:38] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 826.66, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:39] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 824.12, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:39] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 824.14, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:39] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 823.63, Accuracy = 0.09, Loss = 2.302
[2019-04-30 20:39] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 825.01, Accuracy = 0.09, Loss = 2.301
[2019-04-30 20:40] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 825.91, Accuracy = 0.14, Loss = 2.301
[2019-04-30 20:40] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 825.47, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:40] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 825.64, Accuracy = 0.12, Loss = 2.301
[2019-04-30 20:41] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 825.90, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:41] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 825.01, Accuracy = 0.12, Loss = 2.302
[2019-04-30 20:41] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 824.52, Accuracy = 0.08, Loss = 2.303
[2019-04-30 20:41] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 824.47, Accuracy = 0.13, Loss = 2.302
[2019-04-30 20:42] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 809.41, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:42] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 825.70, Accuracy = 0.14, Loss = 2.301
[2019-04-30 20:42] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 825.55, Accuracy = 0.09, Loss = 2.301
[2019-04-30 20:43] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 825.10, Accuracy = 0.12, Loss = 2.304
[2019-04-30 20:43] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 821.46, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:43] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 826.47, Accuracy = 0.08, Loss = 2.304
[2019-04-30 20:43] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 824.80, Accuracy = 0.09, Loss = 2.302
[2019-04-30 20:44] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 826.37, Accuracy = 0.10, Loss = 2.302
[2019-04-30 20:44] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 817.97, Accuracy = 0.11, Loss = 2.301
[2019-04-30 20:44] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 824.85, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:45] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 824.52, Accuracy = 0.09, Loss = 2.301
[2019-04-30 20:45] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 602.47, Accuracy = 0.08, Loss = 2.304
[2019-04-30 20:45] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 823.49, Accuracy = 0.06, Loss = 2.306
[2019-04-30 20:45] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 815.90, Accuracy = 0.10, Loss = 2.304
[2019-04-30 20:46] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 821.22, Accuracy = 0.09, Loss = 2.304
[2019-04-30 20:46] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 818.98, Accuracy = 0.14, Loss = 2.302
[2019-04-30 20:46] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 817.88, Accuracy = 0.17, Loss = 2.301
[2019-04-30 20:47] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 820.03, Accuracy = 0.09, Loss = 2.302
[2019-04-30 20:47] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 820.31, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:47] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 813.42, Accuracy = 0.12, Loss = 2.302
Done training.
Sentence length: 27
[2019-04-30 20:47] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 802.33, Accuracy = 0.13, Loss = 2.303
[2019-04-30 20:48] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 794.95, Accuracy = 0.12, Loss = 2.301
[2019-04-30 20:48] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 793.40, Accuracy = 0.14, Loss = 2.302
[2019-04-30 20:48] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 795.07, Accuracy = 0.12, Loss = 2.303
[2019-04-30 20:48] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 792.85, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:49] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 794.86, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:49] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 791.90, Accuracy = 0.13, Loss = 2.299
[2019-04-30 20:49] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 767.22, Accuracy = 0.13, Loss = 2.302
[2019-04-30 20:50] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 790.08, Accuracy = 0.13, Loss = 2.301
[2019-04-30 20:50] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 796.72, Accuracy = 0.10, Loss = 2.303
[2019-04-30 20:50] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 795.27, Accuracy = 0.11, Loss = 2.304
[2019-04-30 20:50] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 795.78, Accuracy = 0.07, Loss = 2.303
[2019-04-30 20:51] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 793.49, Accuracy = 0.16, Loss = 2.300
[2019-04-30 20:51] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 793.90, Accuracy = 0.11, Loss = 2.304
[2019-04-30 20:51] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 794.07, Accuracy = 0.14, Loss = 2.299
[2019-04-30 20:52] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 796.07, Accuracy = 0.09, Loss = 2.303
[2019-04-30 20:52] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 794.02, Accuracy = 0.11, Loss = 2.303
[2019-04-30 20:52] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 793.66, Accuracy = 0.11, Loss = 2.303
[2019-04-30 20:52] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 793.41, Accuracy = 0.10, Loss = 2.302
[2019-04-30 20:53] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 795.03, Accuracy = 0.06, Loss = 2.303
[2019-04-30 20:53] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 794.64, Accuracy = 0.09, Loss = 2.302
[2019-04-30 20:53] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 796.87, Accuracy = 0.06, Loss = 2.304
[2019-04-30 20:54] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 796.13, Accuracy = 0.11, Loss = 2.302
[2019-04-30 20:54] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 794.55, Accuracy = 0.11, Loss = 2.302
