[2019-04-27 23:33] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 2604.89, Accuracy = 0.08, Loss = 2.304
[2019-04-28 00:43] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 4160.37, Accuracy = 0.17, Loss = 2.017
[2019-04-28 00:43] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 4138.88, Accuracy = 0.19, Loss = 2.046
[2019-04-28 00:43] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 4160.18, Accuracy = 0.23, Loss = 1.948
[2019-04-28 00:43] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 4155.99, Accuracy = 0.16, Loss = 2.049
[2019-04-28 00:43] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 4155.64, Accuracy = 0.21, Loss = 1.984
[2019-04-28 00:43] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 4156.47, Accuracy = 0.12, Loss = 2.260
[2019-04-28 00:43] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 4154.03, Accuracy = 0.13, Loss = 2.053
[2019-04-28 00:43] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 4157.86, Accuracy = 0.13, Loss = 2.158
[2019-04-28 00:43] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 4146.65, Accuracy = 0.20, Loss = 1.989
[2019-04-28 00:43] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 4145.08, Accuracy = 0.17, Loss = 2.097
[2019-04-28 00:43] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 4154.00, Accuracy = 0.12, Loss = 2.173
[2019-04-28 00:43] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 4163.31, Accuracy = 0.16, Loss = 2.114
[2019-04-28 00:43] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 4157.92, Accuracy = 0.16, Loss = 2.085
[2019-04-28 00:43] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 4155.25, Accuracy = 0.12, Loss = 2.064
[2019-04-28 00:43] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 4151.01, Accuracy = 0.16, Loss = 2.037
[2019-04-28 00:43] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 4150.53, Accuracy = 0.18, Loss = 2.074
[2019-04-28 00:43] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 4159.02, Accuracy = 0.17, Loss = 2.091
[2019-04-28 00:43] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 4160.21, Accuracy = 0.15, Loss = 2.087
[2019-04-28 00:43] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 4138.69, Accuracy = 0.18, Loss = 2.019
[2019-04-28 00:43] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 4151.62, Accuracy = 0.12, Loss = 2.080
[2019-04-28 00:43] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 4143.48, Accuracy = 0.20, Loss = 2.007
[2019-04-28 00:43] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 4151.65, Accuracy = 0.13, Loss = 2.157
[2019-04-28 00:43] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 4155.35, Accuracy = 0.16, Loss = 2.119
[2019-04-28 00:43] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 4152.55, Accuracy = 0.19, Loss = 2.084
[2019-04-28 00:43] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 4159.11, Accuracy = 0.19, Loss = 2.116
[2019-04-28 00:43] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 4157.73, Accuracy = 0.20, Loss = 2.035
[2019-04-28 00:43] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 4161.24, Accuracy = 0.06, Loss = 2.153
[2019-04-28 00:43] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 4159.69, Accuracy = 0.15, Loss = 2.128
[2019-04-28 00:43] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 4163.47, Accuracy = 0.11, Loss = 2.137
[2019-04-28 00:43] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 4091.47, Accuracy = 0.12, Loss = 2.181
[2019-04-28 00:43] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 4093.19, Accuracy = 0.13, Loss = 2.087
[2019-04-28 00:43] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 4099.88, Accuracy = 0.20, Loss = 1.964
[2019-04-28 00:43] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 4081.71, Accuracy = 0.20, Loss = 2.060
[2019-04-28 00:43] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 4108.73, Accuracy = 0.11, Loss = 2.117
[2019-04-28 00:43] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 4101.76, Accuracy = 0.15, Loss = 2.102
[2019-04-28 00:43] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 4093.16, Accuracy = 0.18, Loss = 2.013
[2019-04-28 00:43] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 4100.13, Accuracy = 0.16, Loss = 2.075
[2019-04-28 00:43] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 4094.81, Accuracy = 0.17, Loss = 2.077
[2019-04-28 00:43] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 4103.48, Accuracy = 0.16, Loss = 2.029
[2019-04-28 00:43] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 4101.16, Accuracy = 0.14, Loss = 2.068
[2019-04-28 00:44] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 4087.11, Accuracy = 0.20, Loss = 2.009
[2019-04-28 00:44] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 4106.94, Accuracy = 0.20, Loss = 2.076
[2019-04-28 00:44] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 4098.03, Accuracy = 0.19, Loss = 2.039
[2019-04-28 00:44] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 4089.76, Accuracy = 0.15, Loss = 2.097
[2019-04-28 00:44] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 4098.91, Accuracy = 0.11, Loss = 2.163
[2019-04-28 00:44] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 4100.69, Accuracy = 0.16, Loss = 2.107
[2019-04-28 00:44] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 4094.53, Accuracy = 0.15, Loss = 2.077
[2019-04-28 00:44] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 4095.47, Accuracy = 0.13, Loss = 2.098
[2019-04-28 00:44] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 4105.58, Accuracy = 0.18, Loss = 1.998
[2019-04-28 00:44] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 4095.44, Accuracy = 0.20, Loss = 2.000
[2019-04-28 00:44] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 4104.49, Accuracy = 0.16, Loss = 2.100
[2019-04-28 00:44] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 4110.49, Accuracy = 0.16, Loss = 2.068
[2019-04-28 00:44] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 4106.84, Accuracy = 0.16, Loss = 2.062
[2019-04-28 00:44] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 4088.73, Accuracy = 0.16, Loss = 2.036
[2019-04-28 00:44] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 4095.47, Accuracy = 0.15, Loss = 2.089
[2019-04-28 00:44] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 4105.62, Accuracy = 0.13, Loss = 2.124
[2019-04-28 00:44] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 4097.97, Accuracy = 0.14, Loss = 2.077
[2019-04-28 00:44] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 4101.76, Accuracy = 0.16, Loss = 2.081
[2019-04-28 00:44] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 4099.35, Accuracy = 0.16, Loss = 2.066
[2019-04-28 00:44] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 4095.06, Accuracy = 0.15, Loss = 2.136
[2019-04-28 00:44] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 4108.92, Accuracy = 0.18, Loss = 2.017
[2019-04-28 00:44] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 3990.57, Accuracy = 0.20, Loss = 2.009
[2019-04-28 00:44] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 4102.23, Accuracy = 0.16, Loss = 1.994
[2019-04-28 00:44] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 4100.19, Accuracy = 0.20, Loss = 2.090
[2019-04-28 00:44] Train Step 2010/10000, Batch Size = 128, Examples/Sec = 4102.13, Accuracy = 0.19, Loss = 2.001
[2019-04-28 00:44] Train Step 2020/10000, Batch Size = 128, Examples/Sec = 4092.10, Accuracy = 0.17, Loss = 1.934
[2019-04-28 00:44] Train Step 2030/10000, Batch Size = 128, Examples/Sec = 4106.46, Accuracy = 0.16, Loss = 2.076
[2019-04-28 00:44] Train Step 2040/10000, Batch Size = 128, Examples/Sec = 4099.22, Accuracy = 0.14, Loss = 2.031
[2019-04-28 00:44] Train Step 2050/10000, Batch Size = 128, Examples/Sec = 4080.50, Accuracy = 0.18, Loss = 1.977
[2019-04-28 00:44] Train Step 2060/10000, Batch Size = 128, Examples/Sec = 4087.36, Accuracy = 0.12, Loss = 2.035
[2019-04-28 00:44] Train Step 2070/10000, Batch Size = 128, Examples/Sec = 4097.75, Accuracy = 0.11, Loss = 2.025
[2019-04-28 00:44] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 4104.45, Accuracy = 0.18, Loss = 2.033
[2019-04-28 00:44] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 4087.21, Accuracy = 0.12, Loss = 2.067
[2019-04-28 00:44] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 4089.04, Accuracy = 0.11, Loss = 2.058
[2019-04-28 00:44] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 4100.22, Accuracy = 0.12, Loss = 2.072
[2019-04-28 00:44] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 4086.62, Accuracy = 0.13, Loss = 2.141
[2019-04-28 00:44] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 4097.31, Accuracy = 0.20, Loss = 1.937
[2019-04-28 00:44] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 4100.38, Accuracy = 0.14, Loss = 2.134
[2019-04-28 00:44] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 4104.77, Accuracy = 0.14, Loss = 2.067
[2019-04-28 00:44] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 4093.53, Accuracy = 0.11, Loss = 2.109
[2019-04-28 00:44] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 4101.63, Accuracy = 0.12, Loss = 2.056
[2019-04-28 00:44] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 4098.91, Accuracy = 0.14, Loss = 2.072
[2019-04-28 00:44] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 4095.59, Accuracy = 0.19, Loss = 2.097
[2019-04-28 00:44] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 4102.17, Accuracy = 0.15, Loss = 2.026
[2019-04-28 00:44] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 4058.66, Accuracy = 0.14, Loss = 2.072
[2019-04-28 00:44] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 4097.69, Accuracy = 0.13, Loss = 2.082
[2019-04-28 00:44] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 4102.95, Accuracy = 0.18, Loss = 2.108
[2019-04-28 00:44] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 4090.94, Accuracy = 0.20, Loss = 2.097
[2019-04-28 00:44] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 4094.34, Accuracy = 0.18, Loss = 2.058
[2019-04-28 00:44] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 4089.73, Accuracy = 0.22, Loss = 2.001
[2019-04-28 00:44] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 4100.19, Accuracy = 0.16, Loss = 2.111
[2019-04-28 00:44] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 4099.53, Accuracy = 0.12, Loss = 2.056
[2019-04-28 00:44] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 4093.60, Accuracy = 0.23, Loss = 2.005
[2019-04-28 00:44] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 4101.48, Accuracy = 0.12, Loss = 2.056
[2019-04-28 00:44] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 4085.00, Accuracy = 0.14, Loss = 2.037
[2019-04-28 00:44] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 4098.35, Accuracy = 0.11, Loss = 2.069
[2019-04-28 00:44] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 4094.50, Accuracy = 0.12, Loss = 2.083
[2019-04-28 00:44] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 4106.68, Accuracy = 0.15, Loss = 2.050
[2019-04-28 00:44] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 4099.57, Accuracy = 0.16, Loss = 2.080
[2019-04-28 00:44] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 4095.41, Accuracy = 0.11, Loss = 2.159
[2019-04-28 00:44] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 4088.89, Accuracy = 0.17, Loss = 2.001
[2019-04-28 00:44] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 4097.34, Accuracy = 0.17, Loss = 2.050
[2019-04-28 00:44] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 4105.58, Accuracy = 0.18, Loss = 2.078
[2019-04-28 00:44] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 4093.78, Accuracy = 0.18, Loss = 2.061
[2019-04-28 00:44] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 4101.19, Accuracy = 0.12, Loss = 2.107
[2019-04-28 00:44] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 4108.57, Accuracy = 0.21, Loss = 2.078
[2019-04-28 00:44] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 4102.67, Accuracy = 0.14, Loss = 2.124
[2019-04-28 00:44] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 4100.66, Accuracy = 0.17, Loss = 2.056
[2019-04-28 00:44] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 4013.03, Accuracy = 0.21, Loss = 2.020
[2019-04-28 00:44] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 4097.16, Accuracy = 0.20, Loss = 2.001
[2019-04-28 00:44] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 4104.17, Accuracy = 0.11, Loss = 2.031
[2019-04-28 00:44] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 4094.59, Accuracy = 0.17, Loss = 2.023
[2019-04-28 00:44] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 4093.94, Accuracy = 0.14, Loss = 2.107
[2019-04-28 00:44] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 4103.07, Accuracy = 0.15, Loss = 2.094
[2019-04-28 00:44] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 4098.44, Accuracy = 0.12, Loss = 2.128
[2019-04-28 00:44] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 4066.80, Accuracy = 0.16, Loss = 2.057
[2019-04-28 00:44] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 4096.69, Accuracy = 0.11, Loss = 2.106
[2019-04-28 00:44] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 4103.58, Accuracy = 0.17, Loss = 2.069
[2019-04-28 00:44] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 4102.92, Accuracy = 0.13, Loss = 2.033
[2019-04-28 00:44] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 4097.19, Accuracy = 0.17, Loss = 2.035
[2019-04-28 00:44] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 4101.60, Accuracy = 0.19, Loss = 2.072
[2019-04-28 00:44] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 4104.36, Accuracy = 0.20, Loss = 2.024
[2019-04-28 00:44] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 4104.17, Accuracy = 0.12, Loss = 2.023
[2019-04-28 00:44] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 4093.75, Accuracy = 0.13, Loss = 2.049
[2019-04-28 00:44] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 4108.38, Accuracy = 0.18, Loss = 2.042
[2019-04-28 00:44] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 4092.66, Accuracy = 0.15, Loss = 2.160
[2019-04-28 00:44] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 4095.94, Accuracy = 0.16, Loss = 2.054
[2019-04-28 00:44] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 4099.13, Accuracy = 0.18, Loss = 2.082
[2019-04-28 00:44] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 4095.44, Accuracy = 0.17, Loss = 2.099
[2019-04-28 00:44] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 4108.44, Accuracy = 0.12, Loss = 2.092
[2019-04-28 00:44] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 4098.78, Accuracy = 0.22, Loss = 2.060
[2019-04-28 00:44] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 4098.25, Accuracy = 0.15, Loss = 2.098
[2019-04-28 00:44] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 4084.19, Accuracy = 0.12, Loss = 2.107
[2019-04-28 00:44] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 4091.01, Accuracy = 0.16, Loss = 2.098
[2019-04-28 00:44] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 4085.74, Accuracy = 0.17, Loss = 2.097
[2019-04-28 00:44] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 4104.42, Accuracy = 0.15, Loss = 2.092
[2019-04-28 00:44] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 4098.72, Accuracy = 0.20, Loss = 2.010
[2019-04-28 00:44] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 4098.94, Accuracy = 0.18, Loss = 2.050
[2019-04-28 00:44] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 4100.91, Accuracy = 0.15, Loss = 2.032
[2019-04-28 00:44] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 4100.29, Accuracy = 0.20, Loss = 1.969
[2019-04-28 00:44] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 4092.41, Accuracy = 0.12, Loss = 2.035
[2019-04-28 00:44] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 4005.72, Accuracy = 0.21, Loss = 1.993
[2019-04-28 00:44] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 4104.58, Accuracy = 0.11, Loss = 2.081
[2019-04-28 00:44] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 4099.50, Accuracy = 0.14, Loss = 2.011
[2019-04-28 00:44] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 4094.72, Accuracy = 0.20, Loss = 2.113
[2019-04-28 00:44] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 4101.10, Accuracy = 0.17, Loss = 2.038
[2019-04-28 00:44] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 4094.31, Accuracy = 0.13, Loss = 2.091
[2019-04-28 00:44] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 4095.25, Accuracy = 0.12, Loss = 2.101
[2019-04-28 00:44] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 4100.44, Accuracy = 0.16, Loss = 2.062
[2019-04-28 00:44] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 4098.06, Accuracy = 0.12, Loss = 2.129
[2019-04-28 00:44] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 4103.14, Accuracy = 0.16, Loss = 2.060
[2019-04-28 00:44] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 4098.60, Accuracy = 0.17, Loss = 2.061
[2019-04-28 00:44] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 4084.75, Accuracy = 0.16, Loss = 2.087
[2019-04-28 00:44] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 4075.60, Accuracy = 0.16, Loss = 1.954
[2019-04-28 00:44] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 4103.04, Accuracy = 0.15, Loss = 2.156
[2019-04-28 00:44] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 4094.09, Accuracy = 0.15, Loss = 2.024
[2019-04-28 00:44] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 4100.76, Accuracy = 0.17, Loss = 2.095
[2019-04-28 00:44] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 4102.07, Accuracy = 0.15, Loss = 2.130
[2019-04-28 00:44] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 4100.72, Accuracy = 0.10, Loss = 2.056
[2019-04-28 00:44] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 4099.16, Accuracy = 0.12, Loss = 2.144
[2019-04-28 00:44] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 4098.06, Accuracy = 0.15, Loss = 2.079
[2019-04-28 00:44] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 4100.69, Accuracy = 0.14, Loss = 2.147
[2019-04-28 00:44] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 4110.52, Accuracy = 0.15, Loss = 2.068
[2019-04-28 00:44] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 4091.88, Accuracy = 0.10, Loss = 2.090
[2019-04-28 00:44] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 4102.70, Accuracy = 0.27, Loss = 2.057
[2019-04-28 00:44] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 4103.51, Accuracy = 0.13, Loss = 2.133
[2019-04-28 00:44] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 4099.47, Accuracy = 0.19, Loss = 2.000
[2019-04-28 00:44] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 4093.38, Accuracy = 0.20, Loss = 2.051
[2019-04-28 00:44] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 4102.73, Accuracy = 0.23, Loss = 2.000
[2019-04-28 00:44] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 4096.63, Accuracy = 0.22, Loss = 2.084
[2019-04-28 00:44] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 4098.91, Accuracy = 0.12, Loss = 2.071
[2019-04-28 00:44] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 4103.39, Accuracy = 0.14, Loss = 2.124
[2019-04-28 00:44] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 4099.06, Accuracy = 0.10, Loss = 2.131
[2019-04-28 00:44] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 4112.76, Accuracy = 0.17, Loss = 2.077
[2019-04-28 00:44] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 4094.75, Accuracy = 0.12, Loss = 2.131
[2019-04-28 00:44] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 4094.88, Accuracy = 0.18, Loss = 2.108
[2019-04-28 00:44] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 4103.67, Accuracy = 0.11, Loss = 2.137
[2019-04-28 00:44] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 4105.05, Accuracy = 0.16, Loss = 2.084
[2019-04-28 00:44] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 4073.44, Accuracy = 0.10, Loss = 2.183
[2019-04-28 00:44] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 4098.28, Accuracy = 0.16, Loss = 2.118
[2019-04-28 00:44] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 4093.13, Accuracy = 0.15, Loss = 2.163
[2019-04-28 00:45] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 4097.47, Accuracy = 0.16, Loss = 2.081
[2019-04-28 00:45] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 4102.86, Accuracy = 0.12, Loss = 2.054
[2019-04-28 00:45] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 4096.19, Accuracy = 0.19, Loss = 2.053
[2019-04-28 00:45] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 4100.50, Accuracy = 0.12, Loss = 2.907
[2019-04-28 00:45] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 4095.69, Accuracy = 0.09, Loss = 2.339
[2019-04-28 00:45] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 4089.20, Accuracy = 0.10, Loss = 2.294
[2019-04-28 00:45] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 4081.64, Accuracy = 0.09, Loss = 2.318
[2019-04-28 00:45] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 4100.91, Accuracy = 0.09, Loss = 2.306
[2019-04-28 00:45] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 4100.72, Accuracy = 0.10, Loss = 2.312
[2019-04-28 00:45] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 4096.88, Accuracy = 0.08, Loss = 2.325
[2019-04-28 00:45] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 4101.48, Accuracy = 0.07, Loss = 2.310
[2019-04-28 00:45] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 4108.41, Accuracy = 0.09, Loss = 2.325
[2019-04-28 00:45] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 4099.97, Accuracy = 0.07, Loss = 2.310
[2019-04-28 00:45] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 4103.17, Accuracy = 0.06, Loss = 2.323
[2019-04-28 00:45] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 4097.53, Accuracy = 0.09, Loss = 2.320
[2019-04-28 00:45] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 4090.79, Accuracy = 0.09, Loss = 2.311
[2019-04-28 00:45] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 4103.95, Accuracy = 0.09, Loss = 2.315
[2019-04-28 00:45] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 4087.02, Accuracy = 0.11, Loss = 2.278
[2019-04-28 00:45] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 4096.59, Accuracy = 0.13, Loss = 2.202
[2019-04-28 00:45] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 4104.42, Accuracy = 0.16, Loss = 2.224
[2019-04-28 00:45] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 4103.11, Accuracy = 0.12, Loss = 2.206
[2019-04-28 00:45] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 4089.63, Accuracy = 0.20, Loss = 2.220
[2019-04-28 00:45] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 4103.67, Accuracy = 0.14, Loss = 2.240
[2019-04-28 00:45] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 4099.35, Accuracy = 0.14, Loss = 2.221
[2019-04-28 00:45] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 4097.44, Accuracy = 0.19, Loss = 2.177
[2019-04-28 00:45] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 4107.34, Accuracy = 0.18, Loss = 2.139
[2019-04-28 00:45] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 4090.26, Accuracy = 0.21, Loss = 2.128
[2019-04-28 00:45] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 4107.44, Accuracy = 0.21, Loss = 2.160
[2019-04-28 00:45] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 4106.75, Accuracy = 0.14, Loss = 2.173
[2019-04-28 00:45] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 4095.91, Accuracy = 0.15, Loss = 2.137
